M	D	A	C_x	C_y	C_xa	C_ya	m_z	C_x_дн
3.7	-4.4	16.4	0.188291333	2.565215572	0.892729435	2.410709828	-1.078374148	0.069802446
3.7	-4.4	17.6	0.197940224	2.803663971	1.022386719	2.61638064	-1.214125337	0.069517096
3.7	-4.4	18.8	0.208072447	3.045421895	1.163499401	2.819937105	-1.352045606	0.069193323
3.7	-4.4	20	0.218446337	3.288834581	1.310339781	3.022436398	-1.491050414	0.06885034
3.7	-3.6	-10	0.119563045	-1.298004446	0.362519806	-1.252560822	0.914396382	0.067555645
3.7	-3.6	-8.8	0.115991007	-1.108418988	0.304512189	-1.072785955	0.790764204	0.067452819
3.7	-3.6	-7.6	0.112867248	-0.924829484	0.251878215	-0.897956111	0.675913467	0.067275121
3.7	-3.6	-6.4	0.110640048	-0.75323189	0.209991524	-0.73301631	0.578625614	0.06694768
3.7	-3.6	-5.2	0.10912846	-0.59421775	0.177560801	-0.579227752	0.498210812	0.066245034
3.7	-3.6	-4	0.107974678	-0.441495337	0.149858064	-0.431014815	0.426232536	0.065354786
3.7	-3.6	-2.8	0.107672578	-0.30475623	0.134142966	-0.29748656	0.370061018	0.063879791
3.7	-3.6	-1.6	0.108112551	-0.170938971	0.122343981	-0.166673511	0.31783705	0.062980028
3.7	-3.6	-0.4	0.110036672	-0.04296541	0.118377218	-0.041290874	0.273508183	0.063230731
3.7	-3.6	0.8	0.111805485	0.086966031	0.120280659	0.086034074	0.226100519	0.064514268
3.7	-3.6	2	0.113496645	0.217876411	0.125119201	0.214330179	0.177153457	0.066314223
3.7	-3.6	3.2	0.11688004	0.360078806	0.141571428	0.353274291	0.116538386	0.066592773
3.7	-3.6	4.4	0.120502985	0.5078109	0.162135438	0.497302739	0.050713105	0.066703639
3.7	-3.6	5.6	0.124605031	0.666602393	0.190923013	0.651499862	-0.025532598	0.066479135
3.7	-3.6	6.8	0.129446172	0.842244227	0.230021301	0.821030251	-0.118229293	0.066791709
3.7	-3.6	8	0.134656861	1.026311232	0.274274947	0.998227272	-0.219151483	0.067372822
3.7	-3.6	9.2	0.140882031	1.232207554	0.335686034	1.193963081	-0.341283907	0.068440873
3.7	-3.6	10.4	0.147396608	1.442601191	0.402885625	1.3927756	-0.466743893	0.069337735
3.7	-3.6	11.6	0.154489998	1.661989458	0.481662225	1.597741536	-0.598859006	0.069892217
3.7	-3.6	12.8	0.162210768	1.886640066	0.571938583	1.8044802	-0.732124367	0.070151062
3.7	-3.6	14	0.170245229	2.113921845	0.66796482	2.012105227	-0.865964852	0.070262087
3.7	-3.6	15.2	0.179143113	2.347840667	0.781356747	2.220139908	-1.001440422	0.070043373
3.7	-3.6	16.4	0.188291333	2.583379907	0.90043754	2.42740635	-1.137007865	0.069802446
3.7	-3.6	17.6	0.197940224	2.822159985	1.030896068	2.633136311	-1.272759054	0.069517096
3.7	-3.6	18.8	0.208072447	3.064200693	1.17280826	2.836673898	-1.410679322	0.069193323
3.7	-3.6	20	0.218446337	3.307871717	1.320447284	3.039115298	-1.549684131	0.06885034
3.7	-2.8	-10	0.119563045	-1.27995067	0.355078782	-1.235884016	0.855762665	0.067555645
3.7	-2.8	-8.8	0.115991007	-1.090768054	0.297862356	-1.056283867	0.732130487	0.067452819
3.7	-2.8	-7.6	0.112867248	-0.907604231	0.246012086	-0.881666271	0.617279751	0.067275121
3.7	-2.8	-6.4	0.110640048	-0.736477996	0.204894123	-0.717013782	0.519991898	0.06694768
3.7	-2.8	-5.2	0.10912846	-0.577978827	0.173209154	-0.56358464	0.439577096	0.066245034
3.7	-2.8	-4	0.107974678	-0.425793193	0.146240682	-0.415767171	0.36759882	0.065354786
3.7	-2.8	-2.8	0.107672578	-0.289652757	0.131213962	-0.282736701	0.311427301	0.063879791
3.7	-2.8	-1.6	0.108112551	-0.15645349	0.120084493	-0.152453154	0.259203333	0.062980028
3.7	-2.8	-0.4	0.110036672	-0.029136561	0.116749526	-0.027663456	0.214874466	0.063230731
3.7	-2.8	0.8	0.111805485	0.100271578	0.119246401	0.099179707	0.167466802	0.064514268
3.7	-2.8	2	0.113496645	0.230725321	0.124659195	0.227049602	0.11851974	0.066314223
3.7	-2.8	3.2	0.11688004	0.372927716	0.14166343	0.365993714	0.057904669	0.066592773
3.7	-2.8	4.4	0.120502985	0.520812022	0.162786862	0.510164232	-0.007920612	0.066703639
3.7	-2.8	5.6	0.124605031	0.680060152	0.192148688	0.664787565	-0.084166315	0.066479135
3.7	-2.8	6.8	0.129446172	0.856291953	0.231859592	0.834855315	-0.176863009	0.066791709
3.7	-2.8	8	0.134656861	1.04101559	0.276745033	1.012645275	-0.2777852	0.067372822
3.7	-2.8	9.2	0.140882031	1.247510584	0.338844497	1.208878869	-0.399917623	0.068440873
3.7	-2.8	10.4	0.147396608	1.458482261	0.406747762	1.408155066	-0.52537761	0.069337735
3.7	-2.8	11.6	0.154489998	1.678407306	0.486258627	1.613516471	-0.657492723	0.069892217
3.7	-2.8	12.8	0.162210768	1.90355108	0.577292226	1.820578498	-0.790758084	0.070151062
3.7	-2.8	14	0.170245229	2.131304217	0.674087192	2.028490836	-0.924598568	0.070262087
3.7	-2.8	15.2	0.179143113	2.365625881	0.78827031	2.236700236	-1.060074138	0.070043373
3.7	-2.8	16.4	0.188291333	2.601544243	0.908145646	2.444102872	-1.195641581	0.069802446
3.7	-2.8	17.6	0.197940224	2.840656	1.039405417	2.649891983	-1.33139277	0.069517096
3.7	-2.8	18.8	0.208072447	3.082979492	1.18211712	2.853410691	-1.469313039	0.069193323
3.7	-2.8	20	0.218446337	3.326908853	1.330554787	3.055794198	-1.608317847	0.06885034
3.7	-2	-10	0.119563045	-1.261896895	0.347637757	-1.21920721	0.797128949	0.067555645
3.7	-2	-8.8	0.115991007	-1.07311712	0.291212523	-1.039781779	0.673496771	0.067452819
3.7	-2	-7.6	0.112867248	-0.890378978	0.240145956	-0.865376432	0.558646034	0.067275121
3.7	-2	-6.4	0.110640048	-0.719724101	0.199796723	-0.701011254	0.461358181	0.06694768
3.7	-2	-5.2	0.10912846	-0.561739905	0.168857507	-0.547941527	0.380943379	0.066245034
3.7	-2	-4	0.107974678	-0.410091048	0.1426233	-0.400519527	0.308965103	0.065354786
3.7	-2	-2.8	0.107672578	-0.274549284	0.128284957	-0.267986842	0.252793585	0.063879791
3.7	-2	-1.6	0.108112551	-0.141968008	0.117825005	-0.138232798	0.200569617	0.062980028
3.7	-2	-0.4	0.110036672	-0.015307712	0.115121835	-0.014036037	0.15624075	0.063230731
3.7	-2	0.8	0.111805485	0.113577125	0.118212142	0.11232534	0.108833086	0.064514268
3.7	-2	2	0.113496645	0.243574231	0.124199189	0.239769025	0.059886024	0.066314223
3.7	-2	3.2	0.11688004	0.385776626	0.141755431	0.378713136	-0.000729047	0.066592773
3.7	-2	4.4	0.120502985	0.533813144	0.163438285	0.523025725	-0.066554329	0.066703639
3.7	-2	5.6	0.124605031	0.693517911	0.193374364	0.678075268	-0.142800031	0.066479135
3.7	-2	6.8	0.129446172	0.870339679	0.233697882	0.84868038	-0.235496726	0.066791709
3.7	-2	8	0.134656861	1.055719948	0.27921512	1.027063277	-0.336418916	0.067372822
3.7	-2	9.2	0.140882031	1.262813614	0.342002961	1.223794656	-0.45855134	0.068440873
3.7	-2	10.4	0.147396608	1.474363332	0.410609899	1.423534533	-0.584011326	0.069337735
3.7	-2	11.6	0.154489998	1.694825155	0.49085503	1.629291405	-0.716126439	0.069892217
3.7	-2	12.8	0.162210768	1.920462094	0.58264587	1.836676796	-0.8493918	0.070151062
3.7	-2	14	0.170245229	2.14868659	0.680209564	2.044876446	-0.983232285	0.070262087
3.7	-2	15.2	0.179143113	2.383411096	0.795183873	2.253260563	-1.118707855	0.070043373
3.7	-2	16.4	0.188291333	2.619708578	0.915853751	2.460799394	-1.254275298	0.069802446
3.7	-2	17.6	0.197940224	2.859152014	1.047914767	2.666647654	-1.390026487	0.069517096
3.7	-2	18.8	0.208072447	3.101758291	1.191425979	2.870147484	-1.527946756	0.069193323
3.7	-2	20	0.218446337	3.345945988	1.34066229	3.072473099	-1.666951564	0.06885034
3.7	-1.2	-10	0.119563045	-1.243843119	0.340196733	-1.202530405	0.738495232	0.067555645
3.7	-1.2	-8.8	0.115991007	-1.055466186	0.28456269	-1.023279691	0.614863054	0.067452819
3.7	-1.2	-7.6	0.112867248	-0.873153725	0.234279827	-0.849086593	0.500012318	0.067275121
3.7	-1.2	-6.4	0.110640048	-0.702970207	0.194699322	-0.685008726	0.402724464	0.06694768
3.7	-1.2	-5.2	0.10912846	-0.545500982	0.16450586	-0.532298415	0.322309663	0.066245034
3.7	-1.2	-4	0.107974678	-0.394388904	0.139005919	-0.385271882	0.250331387	0.065354786
3.7	-1.2	-2.8	0.107672578	-0.259445811	0.125355953	-0.253236983	0.194159868	0.063879791
3.7	-1.2	-1.6	0.108112551	-0.127482527	0.115565517	-0.124012442	0.1419359	0.062980028
3.7	-1.2	-0.4	0.110036672	-0.001478863	0.113494143	-0.000408618	0.097607033	0.063230731
3.7	-1.2	0.8	0.111805485	0.126882672	0.117177884	0.125470973	0.050199369	0.064514268
3.7	-1.2	2	0.113496645	0.256423141	0.123739184	0.252488447	0.001252307	0.066314223
3.7	-1.2	3.2	0.11688004	0.398625536	0.141847433	0.391432559	-0.059362764	0.066592773
3.7	-1.2	4.4	0.120502985	0.546814267	0.164089709	0.535887218	-0.125188045	0.066703639
3.7	-1.2	5.6	0.124605031	0.70697567	0.194600039	0.69136297	-0.201433748	0.066479135
3.7	-1.2	6.8	0.129446172	0.884387405	0.235536173	0.862505444	-0.294130442	0.066791709
3.7	-1.2	8	0.134656861	1.070424306	0.281685207	1.041481279	-0.395052633	0.067372822
3.7	-1.2	9.2	0.140882031	1.278116644	0.345161425	1.238710443	-0.517185056	0.068440873
3.7	-1.2	10.4	0.147396608	1.490244403	0.414472036	1.438913999	-0.642645043	0.069337735
3.7	-1.2	11.6	0.154489998	1.711243004	0.495451432	1.64506634	-0.774760156	0.069892217
3.7	-1.2	12.8	0.162210768	1.937373108	0.587999513	1.852775094	-0.908025517	0.070151062
3.7	-1.2	14	0.170245229	2.166068962	0.686331936	2.061262056	-1.041866001	0.070262087
3.7	-1.2	15.2	0.179143113	2.40119631	0.802097436	2.26982089	-1.177341571	0.070043373
3.7	-1.2	16.4	0.188291333	2.637872914	0.923561856	2.477495916	-1.312909014	0.069802446
3.7	-1.2	17.6	0.197940224	2.877648029	1.056424116	2.683403326	-1.448660204	0.069517096
3.7	-1.2	18.8	0.208072447	3.12053709	1.200734839	2.886884277	-1.586580472	0.069193323
3.7	-1.2	20	0.218446337	3.364983124	1.350769793	3.089151999	-1.72558528	0.06885034
3.7	-0.4	-10	0.119563045	-1.225789343	0.332755708	-1.185853599	0.679861515	0.067555645
3.7	-0.4	-8.8	0.115991007	-1.037815253	0.277912857	-1.006777603	0.556229337	0.067452819
3.7	-0.4	-7.6	0.112867248	-0.855928472	0.228413698	-0.832796754	0.441378601	0.067275121
3.7	-0.4	-6.4	0.110640048	-0.686216312	0.189601922	-0.669006198	0.344090748	0.06694768
3.7	-0.4	-5.2	0.10912846	-0.529262059	0.160154212	-0.516655303	0.263675946	0.066245034
3.7	-0.4	-4	0.107974678	-0.378686759	0.135388537	-0.370024238	0.191697671	0.065354786
3.7	-0.4	-2.8	0.107672578	-0.244342338	0.122426948	-0.238487124	0.135526152	0.063879791
3.7	-0.4	-1.6	0.108112551	-0.112997046	0.11330603	-0.109792086	0.083302183	0.062980028
3.7	-0.4	-0.4	0.110036672	0.012349986	0.111866451	0.013218801	0.038973316	0.063230731
3.7	-0.4	0.8	0.111805485	0.140188219	0.116143626	0.138616606	-0.008434347	0.064514268
3.7	-0.4	2	0.113496645	0.269272051	0.123279178	0.26520787	-0.05738141	0.066314223
3.7	-0.4	3.2	0.11688004	0.411474446	0.141939434	0.404151982	-0.11799648	0.066592773
3.7	-0.4	4.4	0.120502985	0.559815389	0.164741132	0.548748711	-0.183821762	0.066703639
3.7	-0.4	5.6	0.124605031	0.720433429	0.195825715	0.704650673	-0.260067464	0.066479135
3.7	-0.4	6.8	0.129446172	0.898435131	0.237374463	0.876330509	-0.352764159	0.066791709
3.7	-0.4	8	0.134656861	1.085128664	0.284155294	1.055899282	-0.45368635	0.067372822
3.7	-0.4	9.2	0.140882031	1.293419674	0.348319889	1.25362623	-0.575818773	0.068440873
3.7	-0.4	10.4	0.147396608	1.506125473	0.418334173	1.454293466	-0.70127876	0.069337735
3.7	-0.4	11.6	0.154489998	1.727660853	0.500047835	1.660841274	-0.833393873	0.069892217
3.7	-0.4	12.8	0.162210768	1.954284122	0.593353157	1.868873392	-0.966659233	0.070151062
3.7	-0.4	14	0.170245229	2.183451335	0.692454308	2.077647665	-1.100499717	0.070262087
3.7	-0.4	15.2	0.179143113	2.418981525	0.809011	2.286381218	-1.235975288	0.070043373
3.7	-0.4	16.4	0.188291333	2.656037249	0.931269962	2.494192439	-1.371542731	0.069802446
3.7	-0.4	17.6	0.197940224	2.896144043	1.064933465	2.700158997	-1.50729392	0.069517096
3.7	-0.4	18.8	0.208072447	3.139315889	1.210043698	2.90362107	-1.645214189	0.069193323
3.7	-0.4	20	0.218446337	3.38402026	1.360877296	3.105830899	-1.784218997	0.06885034
3.7	0.4	-10	0.119563045	-1.208911383	0.327226505	-1.169891374	0.621227799	0.067555645
3.7	0.4	-8.8	0.115991007	-1.021438049	0.273123439	-0.99115163	0.497595621	0.067452819
3.7	0.4	-7.6	0.112867248	-0.840073105	0.22435089	-0.817541656	0.382744885	0.067275121
3.7	0.4	-6.4	0.110640048	-0.670924941	0.186239376	-0.654191225	0.285457031	0.06694768
3.7	0.4	-5.2	0.10912846	-0.514489824	0.15746126	-0.50226093	0.20504223	0.066245034
3.7	0.4	-4	0.107974678	-0.364411232	0.133349843	-0.356040705	0.133063955	0.065354786
3.7	0.4	-2.8	0.107672578	-0.230366146	0.121008447	-0.224752483	0.076892435	0.063879791
3.7	0.4	-1.6	0.108112551	-0.099253744	0.112501997	-0.096251161	0.024668467	0.062980028
3.7	0.4	-0.4	0.110036672	0.02599329	0.111665443	0.026676361	-0.0196604	0.063230731
3.7	0.4	0.8	0.111805485	0.153864855	0.116545642	0.152101954	-0.067068064	0.064514268
3.7	0.4	2	0.113496645	0.283048685	0.124284218	0.278776582	-0.116015126	0.066314223
3.7	0.4	3.2	0.11688004	0.425550416	0.143564667	0.417969587	-0.176630197	0.066592773
3.7	0.4	4.4	0.120502985	0.574256485	0.166997913	0.562869191	-0.242455478	0.066703639
3.7	0.4	5.6	0.124605031	0.735371233	0.198736754	0.719181992	-0.318701181	0.066479135
3.7	0.4	6.8	0.129446172	0.913914501	0.24097043	0.89129219	-0.411397876	0.066791709
3.7	0.4	8	0.134656861	1.101172029	0.288451523	1.071301088	-0.512320066	0.067372822
3.7	0.4	9.2	0.140882031	1.309963796	0.353355902	1.269364288	-0.63445249	0.068440873
3.7	0.4	10.4	0.147396608	1.523148176	0.424119294	1.47033146	-0.759912476	0.069337735
3.7	0.4	11.6	0.154489998	1.745117785	0.506600711	1.677106577	-0.892027589	0.069892217
3.7	0.4	12.8	0.162210768	1.972129028	0.600684408	1.885290938	-1.02529295	0.070151062
3.7	0.4	14	0.170245229	2.201661089	0.700569246	2.09417992	-1.159133433	0.070262087
3.7	0.4	15.2	0.179143113	2.437484349	0.817913196	2.302913388	-1.294609004	0.070043373
3.7	0.4	16.4	0.188291333	2.674808576	0.940956437	2.510686027	-1.430176447	0.069802446
3.7	0.4	17.6	0.197940224	2.915134737	1.07539826	2.716537005	-1.565927637	0.069517096
3.7	0.4	18.8	0.208072447	3.158475853	1.221272527	2.919807031	-1.703847905	0.069193323
3.7	0.4	20	0.218446337	3.403324447	1.372863016	3.121786582	-1.842852713	0.06885034
3.7	1.2	-10	0.119563045	-1.193209238	0.323609123	-1.15464373	0.562594083	0.067555645
3.7	1.2	-8.8	0.115991007	-1.006334577	0.270194434	-0.976401771	0.438961905	0.067452819
3.7	1.2	-7.6	0.112867248	-0.825587625	0.222091402	-0.8033213	0.324111168	0.067275121
3.7	1.2	-6.4	0.110640048	-0.657096092	0.184611684	-0.640563806	0.226823315	0.06694768
3.7	1.2	-5.2	0.10912846	-0.501184277	0.156427002	-0.489115298	0.146408514	0.066245034
3.7	1.2	-4	0.107974678	-0.351562322	0.132889837	-0.343321282	0.074430238	0.065354786
3.7	1.2	-2.8	0.107672578	-0.217517237	0.121100448	-0.21203306	0.018258719	0.063879791
3.7	1.2	-1.6	0.108112551	-0.086252622	0.113153421	-0.083389668	-0.033965249	0.062980028
3.7	1.2	-0.4	0.110036672	0.03945105	0.112891119	0.039964064	-0.078294116	0.063230731
3.7	1.2	0.8	0.111805485	0.167912582	0.118383933	0.165927019	-0.12570178	0.064514268
3.7	1.2	2	0.113496645	0.297753044	0.126754304	0.293194585	-0.174648842	0.066314223
3.7	1.2	3.2	0.11688004	0.440853446	0.14672313	0.432885375	-0.235263913	0.066592773
3.7	1.2	4.4	0.120502985	0.590137556	0.17086005	0.578248658	-0.301089194	0.066703639
3.7	1.2	5.6	0.124605031	0.751789082	0.203333156	0.734956927	-0.377334897	0.066479135
3.7	1.2	6.8	0.129446172	0.930825515	0.246324073	0.907390489	-0.470031592	0.066791709
3.7	1.2	8	0.134656861	1.118554402	0.294573895	1.087686697	-0.570953783	0.067372822
3.7	1.2	9.2	0.140882031	1.32774901	0.360269466	1.285924615	-0.693086206	0.068440873
3.7	1.2	10.4	0.147396608	1.541312511	0.4318274	1.487027982	-0.818546192	0.069337735
3.7	1.2	11.6	0.154489998	1.763613799	0.51511006	1.693862248	-0.950661306	0.069892217
3.7	1.2	12.8	0.162210768	1.990907827	0.609993267	1.90202773	-1.083926666	0.070151062
3.7	1.2	14	0.170245229	2.220698225	0.710676749	2.11085882	-1.21776715	0.070262087
3.7	1.2	15.2	0.179143113	2.456704783	0.828804025	2.319417403	-1.35324272	0.070043373
3.7	1.2	16.4	0.188291333	2.694186894	0.952621281	2.52697668	-1.488810164	0.069802446
3.7	1.2	17.6	0.197940224	2.93462011	1.087818501	2.732537348	-1.624561353	0.069517096
3.7	1.2	18.8	0.208072447	3.178016984	1.234421324	2.935442162	-1.762481621	0.069193323
3.7	1.2	20	0.218446337	3.422895686	1.386726951	3.137019047	-1.901486429	0.06885034
3.7	2	-10	0.119563045	-1.177507093	0.319991742	-1.139396085	0.503960367	0.067555645
3.7	2	-8.8	0.115991007	-0.991231104	0.267265429	-0.961651912	0.380328189	0.067452819
3.7	2	-7.6	0.112867248	-0.811102144	0.219831914	-0.789100944	0.265477452	0.067275121
3.7	2	-6.4	0.110640048	-0.643267243	0.182983992	-0.626936388	0.168189599	0.06694768
3.7	2	-5.2	0.10912846	-0.487878731	0.155392744	-0.475969665	0.087774798	0.066245034
3.7	2	-4	0.107974678	-0.338713412	0.132429832	-0.330601859	0.015796521	0.065354786
3.7	2	-2.8	0.107672578	-0.204668327	0.121192449	-0.199313637	-0.040374997	0.063879791
3.7	2	-1.6	0.108112551	-0.0732515	0.113804844	-0.070528175	-0.092598965	0.062980028
3.7	2	-0.4	0.110036672	0.052908809	0.114116794	0.053251767	-0.136927832	0.063230731
3.7	2	0.8	0.111805485	0.181960308	0.120222223	0.179752083	-0.184335496	0.064514268
3.7	2	2	0.113496645	0.312457402	0.129224391	0.307612587	-0.233282558	0.066314223
3.7	2	3.2	0.11688004	0.456156476	0.149881594	0.447801162	-0.293897629	0.066592773
3.7	2	4.4	0.120502985	0.606018627	0.174722187	0.593628124	-0.35972291	0.066703639
3.7	2	5.6	0.124605031	0.768206931	0.207929559	0.750731861	-0.435968613	0.066479135
3.7	2	6.8	0.129446172	0.947736529	0.251677716	0.923488787	-0.528665308	0.066791709
3.7	2	8	0.134656861	1.135936775	0.300696266	1.104072307	-0.6295875	0.067372822
3.7	2	9.2	0.140882031	1.345534224	0.367183029	1.302484942	-0.751719922	0.068440873
3.7	2	10.4	0.147396608	1.559476846	0.439535505	1.503724504	-0.877179909	0.069337735
3.7	2	11.6	0.154489998	1.782109813	0.523619409	1.71061792	-1.009295022	0.069892217
3.7	2	12.8	0.162210768	2.009686626	0.619302127	1.918764523	-1.142560383	0.070151062
3.7	2	14	0.170245229	2.239735361	0.720784252	2.12753772	-1.276400867	0.070262087
3.7	2	15.2	0.179143113	2.475925217	0.839694853	2.335921417	-1.411876437	0.070043373
3.7	2	16.4	0.188291333	2.713565212	0.964286126	2.543267334	-1.54744388	0.069802446
3.7	2	17.6	0.197940224	2.954105483	1.100238741	2.748537692	-1.683195069	0.069517096
3.7	2	18.8	0.208072447	3.197558114	1.247570122	2.951077292	-1.821115337	0.069193323
3.7	2	20	0.218446337	3.442466924	1.400590886	3.152251513	-1.960120145	0.06885034
3.7	2.8	-10	0.119563045	-1.161804949	0.31637436	-1.124148441	0.44532665	0.067555645
3.7	2.8	-8.8	0.115991007	-0.976127631	0.264336424	-0.946902053	0.321694472	0.067452819
3.7	2.8	-7.6	0.112867248	-0.796616663	0.217572426	-0.774880588	0.206843736	0.067275121
3.7	2.8	-6.4	0.110640048	-0.629438394	0.1813563	-0.61330897	0.109555883	0.06694768
3.7	2.8	-5.2	0.10912846	-0.474573184	0.154358486	-0.462824033	0.029141081	0.066245034
3.7	2.8	-4	0.107974678	-0.325864502	0.131969826	-0.317882436	-0.042837195	0.065354786
3.7	2.8	-2.8	0.107672578	-0.191819417	0.12128445	-0.186594214	-0.099008713	0.063879791
3.7	2.8	-1.6	0.108112551	-0.060250378	0.114456268	-0.057666682	-0.151232681	0.062980028
3.7	2.8	-0.4	0.110036672	0.066366568	0.11534247	0.06653947	-0.195561548	0.063230731
3.7	2.8	0.8	0.111805485	0.196008035	0.122060513	0.193577148	-0.242969212	0.064514268
3.7	2.8	2	0.113496645	0.327161761	0.131694477	0.322030589	-0.291916275	0.066314223
3.7	2.8	3.2	0.11688004	0.471459506	0.153040057	0.462716949	-0.352531345	0.066592773
3.7	2.8	4.4	0.120502985	0.621899697	0.178584323	0.609007591	-0.418356626	0.066703639
3.7	2.8	5.6	0.124605031	0.78462478	0.212525961	0.766506796	-0.494602329	0.066479135
3.7	2.8	6.8	0.129446172	0.964647543	0.25703136	0.939587085	-0.587299025	0.066791709
3.7	2.8	8	0.134656861	1.153319147	0.306818638	1.120457917	-0.688221216	0.067372822
3.7	2.8	9.2	0.140882031	1.363319439	0.374096592	1.31904527	-0.810353639	0.068440873
3.7	2.8	10.4	0.147396608	1.577641181	0.447243611	1.520421026	-0.935813625	0.069337735
3.7	2.8	11.6	0.154489998	1.800605828	0.532128758	1.727373591	-1.067928739	0.069892217
3.7	2.8	12.8	0.162210768	2.028465424	0.628610987	1.935501316	-1.201194099	0.070151062
3.7	2.8	14	0.170245229	2.258772496	0.730891755	2.144216621	-1.335034583	0.070262087
3.7	2.8	15.2	0.179143113	2.495145651	0.850585682	2.352425431	-1.470510153	0.070043373
3.7	2.8	16.4	0.188291333	2.732943529	0.97595097	2.559557988	-1.606077596	0.069802446
3.7	2.8	17.6	0.197940224	2.973590856	1.112658982	2.764538035	-1.741828785	0.069517096
3.7	2.8	18.8	0.208072447	3.217099244	1.26071892	2.966712422	-1.879749054	0.069193323
3.7	2.8	20	0.218446337	3.462038163	1.414454821	3.167483979	-2.018753862	0.06885034
3.7	3.6	-10	0.119563045	-1.146102804	0.312756978	-1.108900797	0.386692934	0.067555645
3.7	3.6	-8.8	0.115991007	-0.961024158	0.26140742	-0.932152194	0.263060756	0.067452819
3.7	3.6	-7.6	0.112867248	-0.782131182	0.215312938	-0.760660232	0.14821002	0.067275121
3.7	3.6	-6.4	0.110640048	-0.615609545	0.179728609	-0.599681551	0.050922167	0.06694768
3.7	3.6	-5.2	0.10912846	-0.461267637	0.153324227	-0.4496784	-0.029492635	0.066245034
3.7	3.6	-4	0.107974678	-0.313015592	0.13150982	-0.305163014	-0.101470912	0.065354786
3.7	3.6	-2.8	0.107672578	-0.178970507	0.121376452	-0.173874791	-0.15764243	0.063879791
